0.11972436248401618,0.10034519782396271,0.12832183329168464,0.1242963221472089,0.0976256345125759
0.022671637203367772,0.013155059009935174,0.024157602751420825,0.016115607410775386,0.01663654447277319
0.015455029576695931,0.018351025928831317,0.013966945255084054,0.017018244540610395,0.01709245027358876
0.07117118830201512,0.048022532418668336,0.06907371742211586,0.05657212050516953,0.055122377847579375
0.0462888207117559,0.03582034958671205,0.042942350874410666,0.0360146729986601,0.03529650814637836
0.0011607192525967872,0.0007815179081620495,0.001970946941674951,0.0027143503325091495,9.011508524064873e-05
0.04654102919668175,0.026526948875849093,0.04185462241477575,0.0640863239893493,0.032024323664615585
0.020762984344004233,0.01385821255663245,0.02570025244994802,0.027255768925320792,0.012891351586985515
0.014922930368736239,0.007721487860144458,0.011078604305369387,0.010004031925725744,0.008811868070113324
0.024703544039745107,0.022956193225439864,0.02946139005091956,0.029944516252799848,0.024700319286165635
0.03042255876353972,0.024524578062909166,0.02713104562494296,0.03363346477153113,0.028064878305411704
0.005502184184750756,0.00011164589952262015,0.00047870911954156855,0.0003153137611706884,0.00019188485676945174
0.0033891080120297774,0.0003972814130855422,0.010461650155491543,0.0017065152248359645,0.011380921533464018
0.07232498536821415,0.06332929815103472,0.06998855749470603,0.07504837010062712,0.06622839504847478
0.004590319036029219,0.0024032855614930437,0.0011262517483593124,0.004141653373210135,0.0006890716691655883
0.003871684383497788,0.0031822463611245323,0.004674443673330483,0.004113573564718852,0.005281062790068014
0.03063846539357541,0.029686569339667103,0.032400927827063414,0.04047716577404013,0.031879325144914136
0.10054769163728301,0.09759723690099228,0.10757147669626659,0.10851484499939076,0.08824429412616697
0.014985948046935512,0.015876568801927397,0.014239725335975789,0.02326967944670297,0.017089633200853934
0.0045681133017243325,0.00443275385716188,0.006204894792120844,0.004780806835384611,0.004284685279366114
0.003571093125782594,0.01280688804280814,0.0032915940345229857,0.0018152078802018369,0.007505045134901289
0.014842412613628026,0.011604660295400937,0.02305807855979534,0.022386984718714368,0.013179166713392596
0.007361506112408646,0.005287538567072302,0.012267191483685276,0.018849682802613055,0.008071580685081205
0.020631796020674657,0.016730615672479607,0.019950775699701547,0.019671761218870022,0.013967543340515368
0.03525047331956709,0.028149491517142133,0.037705377942517396,0.03160456990796819,0.030904666949276863
0.0035418918049594738,0.01083843595980853,0.0016083798880888104,0.0037083763446973056,0.004267243933079292
0.006028476329642255,0.0047635668915538285,0.005775849454596465,0.005832068481623067,0.00928350042223527
0.04643020802633473,0.03553872489179788,0.04706273786942354,0.04928311882288348,0.028684643834368105
0.025154221512836774,0.01719768475671735,0.033572834892563345,0.033505390195623444,0.02156175371717101
0.010085977432349217,0.01220649171934629,0.008251063015080103,0.008068463462239195,0.006820265488494238
0.0012060865286729783,0.0060540636291414145,0.007892110308426369,0.0028796327578690427,0.005283929108405891
0.009324305359683576,0.007888218814450893,0.008997191118239704,0.010131270430338315,0.007763297808840542
0.020246157445500942,0.02114722042033339,0.021382567160193825,0.018535678957347618,0.021951499368627753
0.013527007720462468,0.017063395335539737,0.0185011970020827,0.014570774514422482,0.01239522603423929
0.05306428194835329,0.05742544458887895,0.0629953912957313,0.042969072996650495,0.03543563971282065
0.010307875610827718,0.016528129977433866,0.008844423603719426,0.010327092572590776,0.015060283849547947
0.017425128675898675,0.01773871742359987,0.020564117720208785,0.0226949512977307,0.014995328277656182
0.00851385618978746,0.011307168512173326,0.0063162461895047315,0.007155397215031638,0.004611632399410684
0.07597491707956752,0.06888951738812733,0.08742325340374794,0.08161875688992015,0.06558883146256676
0.012996157894782248,0.011682338222981398,0.012489594809344199,0.013559989495827825,0.0057583215603783725
0.018683025573433352,0.015341786111378165,0.020359610355552525,0.02301825476949242,0.006122184821246566
0.004374208939125056,0.010856959459965955,0.012326138157788468,0.0031028532953774482,0.012253944573458754
0.005088742272956494,0.0016066762055381776,0.005025152060367912,0.010338668667603305,0.0029349016612760844
0.03845747700481427,0.027829248888271554,0.03886961929791511,0.029582580695000096,0.033133142761806636
0.0,0.0,0.0,0.0035101570885949164,0.006881555322340506
0.011477669027687588,0.011251957195471608,0.004712138890718566,0.0020461549645781766,0.0008136589017390916
0.006944604777518126,0.006130056058959199,0.0016188930903081843,0.00601810075536984,0.0029920135139755006
0.0019263798781735386,0.0008778489105682156,0.0024409100133809744,0.0032085282952513984,0.00043956766192950386
0.00512324905238514,0.008267807049754104,0.0043832488227190086,0.004588744538033117,0.005410230917588922
0.00466937323128065,0.003913915174757338,0.0042466319257883885,0.0049400353174372975,0.0024618907603603662
